"quad","year","totCover","Species","propCover"
"B5",39,0.75,"PASM",7.5e-05
"B6",39,0,"PASM",0
"C1",39,36.2139344727287,"PASM",0.00362139344727287
"C2",39,0,"PASM",0
"C3",39,49.0652242624824,"PASM",0.00490652242624824
"C4",39,0,"PASM",0
"C5",39,1.49999999999998,"PASM",0.000149999999999998
"C6",39,3.74999999999992,"PASM",0.000374999999999992
"D1",39,15.6232434711156,"PASM",0.00156232434711156
"D3",39,1.75000000000001,"PASM",0.000175000000000001
"D5",39,3.49999999999999,"PASM",0.000349999999999999
"E1",39,0,"PASM",0
"E2",39,10.2499999999999,"PASM",0.00102499999999999
"E3",39,0,"PASM",0
"E4",39,0,"PASM",0
"E6",39,57.0339348569777,"PASM",0.00570339348569777
"F1",39,0,"PASM",0
"F2",39,51.6543769553947,"PASM",0.00516543769553947
"F3",39,3.24999999999996,"PASM",0.000324999999999996
"F4",39,0,"PASM",0
"F5",39,0,"PASM",0
"F8",39,47.4142894975416,"PASM",0.00474142894975416
"D2",39,0,"PASM",0
"A4",39,0,"PASM",0
"D4",39,0,"PASM",0
"E5",39,0,"PASM",0
"A10",39,0,"PASM",0
"A8",39,0,"PASM",0
"A9",39,0,"PASM",0
"E7",39,0,"PASM",0
"F7",39,0,"PASM",0
"A1",40,19.4999999999995,"PASM",0.00194999999999995
"A11",40,0,"PASM",0
"A12",40,93.2305905306852,"PASM",0.00932305905306852
"A2",40,0,"PASM",0
"A3",40,0,"PASM",0
"A5",40,115.761803081267,"PASM",0.0115761803081267
"A7",40,61.1569445859338,"PASM",0.00611569445859338
"B1",40,64.6690759565292,"PASM",0.00646690759565292
"B2",40,0,"PASM",0
"B3",40,0,"PASM",0
"B4",40,4.9999999999999,"PASM",0.00049999999999999
"B5",40,1,"PASM",1e-04
"B6",40,0,"PASM",0
"C1",40,35.2244497934083,"PASM",0.00352244497934083
"C2",40,0,"PASM",0
"C3",40,68.2886291065611,"PASM",0.00682886291065611
"C4",40,0,"PASM",0
"C5",40,5.49999999999994,"PASM",0.000549999999999994
"C6",40,7.24999999999979,"PASM",0.000724999999999979
"D1",40,23.7499999999994,"PASM",0.00237499999999994
"D3",40,1.25000000000001,"PASM",0.000125000000000001
"D5",40,0.749999999999993,"PASM",7.49999999999993e-05
"E1",40,0,"PASM",0
"E2",40,17.4506105945527,"PASM",0.00174506105945527
"E3",40,0,"PASM",0
"E4",40,0,"PASM",0
"E6",40,54.4999999999991,"PASM",0.00544999999999991
"F1",40,0,"PASM",0
"F2",40,56.9861292364655,"PASM",0.00569861292364655
"F3",40,15.2499999999998,"PASM",0.00152499999999998
"F4",40,0,"PASM",0
"F5",40,0,"PASM",0
"F8",40,70.3307594849297,"PASM",0.00703307594849297
"D2",40,0,"PASM",0
"A4",40,0,"PASM",0
"D4",40,0,"PASM",0
"E5",40,0,"PASM",0
"A10",40,0,"PASM",0
"A8",40,0,"PASM",0
"A9",40,0,"PASM",0
"E7",40,0,"PASM",0
"F7",40,0,"PASM",0
"A1",41,43.0941803038989,"PASM",0.00430941803038989
"A11",41,0,"PASM",0
"A12",41,73.857301451487,"PASM",0.0073857301451487
"A2",41,0,"PASM",0
"A3",41,0,"PASM",0
"A5",41,138.004066283399,"PASM",0.0138004066283399
"A7",41,78.4498387724749,"PASM",0.00784498387724749
"B1",41,62.3896148513201,"PASM",0.00623896148513201
"B2",41,0,"PASM",0
"B3",41,0,"PASM",0
"B4",41,0.999999999999972,"PASM",9.99999999999972e-05
"B5",41,0.249999999999993,"PASM",2.49999999999993e-05
"B6",41,0,"PASM",0
"C1",41,36.204346387691,"PASM",0.0036204346387691
"C2",41,0,"PASM",0
"C3",41,76.1323961783979,"PASM",0.00761323961783979
"C4",41,0,"PASM",0
"C5",41,11.4560461665984,"PASM",0.00114560461665984
"C6",41,8.37474669240927,"PASM",0.000837474669240927
"D1",41,35.7499999999991,"PASM",0.00357499999999991
"D3",41,1.75,"PASM",0.000175
"D5",41,1.99999999999998,"PASM",0.000199999999999998
"E1",41,0,"PASM",0
"E2",41,19.4550902511029,"PASM",0.00194550902511029
"E3",41,0,"PASM",0
"E4",41,0,"PASM",0
"E6",41,85.5881942045925,"PASM",0.00855881942045925
"F1",41,0,"PASM",0
"F2",41,54.9140736722933,"PASM",0.00549140736722933
"F3",41,20.4999999999997,"PASM",0.00204999999999997
"F4",41,0,"PASM",0
"F5",41,0,"PASM",0
"F8",41,81.4586698851309,"PASM",0.00814586698851309
"D2",41,0,"PASM",0
"A4",41,0,"PASM",0
"D4",41,0,"PASM",0
"E5",41,0,"PASM",0
"A10",41,0,"PASM",0
"A8",41,0,"PASM",0
"A9",41,0,"PASM",0
"E7",41,0,"PASM",0
"F7",41,0,"PASM",0
"A1",42,51.9999999999987,"PASM",0.00519999999999987
"A11",42,0,"PASM",0
"A12",42,66.2499999999989,"PASM",0.00662499999999989
"A2",42,0,"PASM",0
"A3",42,0,"PASM",0
"A5",42,184.88992749092,"PASM",0.018488992749092
"A7",42,29.0753608885977,"PASM",0.00290753608885977
"B1",42,70.1678542184932,"PASM",0.00701678542184932
"B2",42,0,"PASM",0
"B3",42,0,"PASM",0
"B4",42,2.24999999999997,"PASM",0.000224999999999997
"B5",42,0.499999999999998,"PASM",4.99999999999998e-05
"B6",42,0,"PASM",0
"C1",42,43.7499999999994,"PASM",0.00437499999999994
"C2",42,0,"PASM",0
"C3",42,80.7886291065608,"PASM",0.00807886291065608
"C4",42,0,"PASM",0
"C5",42,20.9218126458378,"PASM",0.00209218126458378
"C6",42,19.3713256948347,"PASM",0.00193713256948347
"D1",42,50.5041577491657,"PASM",0.00505041577491657
"D3",42,4.75000000000004,"PASM",0.000475000000000004
"D5",42,0.999999999999997,"PASM",9.99999999999997e-05
"E1",42,0,"PASM",0
"E2",42,20.9450805125647,"PASM",0.00209450805125647
"E3",42,0,"PASM",0
"E4",42,0,"PASM",0
"E6",42,104.332183466721,"PASM",0.0104332183466721
"F1",42,0,"PASM",0
"F2",42,53.8155251149714,"PASM",0.00538155251149714
"F3",42,48.1196664736214,"PASM",0.00481196664736214
"F4",42,0,"PASM",0
"F5",42,0,"PASM",0
"F8",42,100.919346033202,"PASM",0.0100919346033202
"D2",42,0,"PASM",0
"A4",42,0,"PASM",0
"D4",42,0,"PASM",0
"E5",42,0,"PASM",0
"A10",42,0,"PASM",0
"A8",42,0,"PASM",0
"A9",42,0,"PASM",0
"E7",42,0,"PASM",0
"F7",42,0,"PASM",0
"A1",43,78.0038383680055,"PASM",0.00780038383680055
"A11",43,0,"PASM",0
"A12",43,31.9220424502809,"PASM",0.00319220424502809
"A2",43,0,"PASM",0
"A3",43,0,"PASM",0
"A5",43,155.031225472371,"PASM",0.0155031225472371
"A7",43,24.9424095939945,"PASM",0.00249424095939945
"B1",43,64.6332139529705,"PASM",0.00646332139529705
"B2",43,0,"PASM",0
"B3",43,0,"PASM",0
"B4",43,5.24999999999985,"PASM",0.000524999999999985
"B5",43,1.00000000000001,"PASM",0.000100000000000001
"B6",43,0,"PASM",0
"C1",43,31.1193988504415,"PASM",0.00311193988504415
"C2",43,0,"PASM",0
"C3",43,70.589784324466,"PASM",0.0070589784324466
"C4",43,0,"PASM",0
"C5",43,34.4999999999995,"PASM",0.00344999999999995
"C6",43,25.1500051417225,"PASM",0.00251500051417225
"D3",43,6.00000000000002,"PASM",0.000600000000000002
"D5",43,1.49999999999999,"PASM",0.000149999999999999
"E1",43,0,"PASM",0
"E2",43,34.1695588476019,"PASM",0.00341695588476019
"E3",43,0,"PASM",0
"E4",43,0,"PASM",0
"E6",43,100.774631557458,"PASM",0.0100774631557458
"F1",43,0,"PASM",0
"F2",43,69.105786984011,"PASM",0.0069105786984011
"F3",43,115.109883713684,"PASM",0.0115109883713684
"F4",43,0,"PASM",0
"F5",43,0,"PASM",0
"F8",43,71.0991272883836,"PASM",0.00710991272883836
"D2",43,0,"PASM",0
"A4",43,0,"PASM",0
"D4",43,0,"PASM",0
"E5",43,0,"PASM",0
"A10",43,0,"PASM",0
"A8",43,0,"PASM",0
"A9",43,0,"PASM",0
"E7",43,0,"PASM",0
"F7",43,0,"PASM",0
"A1",44,106.233652733867,"PASM",0.0106233652733867
"A11",44,0,"PASM",0
"A12",44,37.6774097565946,"PASM",0.00376774097565946
"A2",44,0,"PASM",0
"A3",44,0,"PASM",0
"A5",44,132.811905376567,"PASM",0.0132811905376567
"A7",44,25.9999999999995,"PASM",0.00259999999999995
"B1",44,49.3787684751165,"PASM",0.00493787684751165
"B2",44,0,"PASM",0
"B3",44,0,"PASM",0
"B4",44,12.3294896745814,"PASM",0.00123294896745814
"B5",44,3.99999999999998,"PASM",0.000399999999999998
"B6",44,0,"PASM",0
"C1",44,33.2881643736511,"PASM",0.00332881643736511
"C2",44,0,"PASM",0
"C3",44,67.8883791025964,"PASM",0.00678883791025964
"C4",44,0,"PASM",0
"C5",44,35.0620782139613,"PASM",0.00350620782139613
"C6",44,28.1104954857295,"PASM",0.00281104954857295
"D1",44,51.7762669864111,"PASM",0.00517762669864111
"D3",44,5.50000000000001,"PASM",0.000550000000000001
"D5",44,1,"PASM",1e-04
"E1",44,0,"PASM",0
"E2",44,41.2637122883706,"PASM",0.00412637122883706
"E3",44,0,"PASM",0
"E4",44,0,"PASM",0
"E6",44,125.485097826606,"PASM",0.0125485097826606
"F1",44,0,"PASM",0
"F2",44,74.4188232680142,"PASM",0.00744188232680142
"F3",44,137.988767605264,"PASM",0.0137988767605264
"F4",44,0,"PASM",0
"F5",44,0,"PASM",0
"F8",44,55.9925585170169,"PASM",0.00559925585170169
"D2",44,0,"PASM",0
"A4",44,0,"PASM",0
"D4",44,0,"PASM",0
"E5",44,0,"PASM",0
"A10",44,0,"PASM",0
"A8",44,0,"PASM",0
"A9",44,0,"PASM",0
"E7",44,0,"PASM",0
"F7",44,0,"PASM",0
"A1",45,106.98571266483,"PASM",0.010698571266483
"A11",45,0,"PASM",0
"A12",45,38.5855804363665,"PASM",0.00385855804363665
"A2",45,0,"PASM",0
"A3",45,0,"PASM",0
"A5",45,142.763587473633,"PASM",0.0142763587473633
"A7",45,24.7499999999996,"PASM",0.00247499999999996
"B1",45,35.9999999999993,"PASM",0.00359999999999993
"B2",45,0,"PASM",0
"B3",45,0,"PASM",0
"B4",45,18.9997864279953,"PASM",0.00189997864279953
"B5",45,6.49999999999986,"PASM",0.000649999999999986
"B6",45,0,"PASM",0
"C1",45,26.9893300605824,"PASM",0.00269893300605824
"C2",45,0,"PASM",0
"C3",45,59.7259110591204,"PASM",0.00597259110591204
"C4",45,0,"PASM",0
"C5",45,50.8540118409563,"PASM",0.00508540118409563
"C6",45,24.8869762499163,"PASM",0.00248869762499163
"D1",45,59.946065031518,"PASM",0.0059946065031518
"D3",45,5.75000000000002,"PASM",0.000575000000000002
"D5",45,0.499999999999997,"PASM",4.99999999999997e-05
"E1",45,0,"PASM",0
"E2",45,40.7107328618135,"PASM",0.00407107328618135
"E3",45,0,"PASM",0
"E4",45,0,"PASM",0
"E6",45,144.318597294602,"PASM",0.0144318597294602
"F1",45,0,"PASM",0
"F2",45,72.9853546119426,"PASM",0.00729853546119426
"F3",45,153.089241102125,"PASM",0.0153089241102125
"F4",45,0,"PASM",0
"F5",45,0,"PASM",0
"F8",45,91.3305976482194,"PASM",0.00913305976482194
"D2",45,0,"PASM",0
"A4",45,0,"PASM",0
"D4",45,0,"PASM",0
"E5",45,0,"PASM",0
"A10",45,0,"PASM",0
"A8",45,0,"PASM",0
"A9",45,0,"PASM",0
"E7",45,0,"PASM",0
"F7",45,0,"PASM",0
"A1",32,6.89746522693154,"POSE",0.000689746522693154
"A2",32,0,"POSE",0
"B1",32,0,"POSE",0
"B2",32,0,"POSE",0
"C1",32,13.1588367491197,"POSE",0.00131588367491197
"C2",32,0,"POSE",0
"D1",32,8.84385186745377,"POSE",0.000884385186745377
"E1",32,0,"POSE",0
"E2",32,73.897511381083,"POSE",0.0073897511381083
"F1",32,0,"POSE",0
"F2",32,15.9083346486045,"POSE",0.00159083346486045
"D2",32,0,"POSE",0
"A1",33,32.8533169592819,"POSE",0.00328533169592819
"A2",33,0,"POSE",0
"A3",33,0,"POSE",0
"A5",33,45.193329380826,"POSE",0.0045193329380826
"A7",33,71.3149688175626,"POSE",0.00713149688175626
"B1",33,16.0836867594908,"POSE",0.00160836867594908
"B2",33,0,"POSE",0
"B3",33,0,"POSE",0
"B4",33,4.83658633250566,"POSE",0.000483658633250566
"B5",33,4.18651906309264,"POSE",0.000418651906309264
"C1",33,14.4556816391489,"POSE",0.00144556816391489
"C2",33,0,"POSE",0
"C3",33,64.6619625914434,"POSE",0.00646619625914434
"C4",33,0,"POSE",0
"D1",33,14.82661888489,"POSE",0.001482661888489
"D3",33,8.43118477204291,"POSE",0.000843118477204291
"E1",33,0,"POSE",0
"E2",33,121.812387093372,"POSE",0.0121812387093372
"E3",33,0,"POSE",0
"E4",33,0,"POSE",0
"F1",33,0,"POSE",0
"F2",33,7.63977398786445,"POSE",0.000763977398786445
"F3",33,30.9245489499631,"POSE",0.00309245489499631
"F4",33,0,"POSE",0
"F5",33,0,"POSE",0
"D2",33,0,"POSE",0
"A4",33,0,"POSE",0
"A6",33,0,"POSE",0
"D4",33,0,"POSE",0
"E5",33,0,"POSE",0
"F6",33,0,"POSE",0
"A1",34,38.6479116896585,"POSE",0.00386479116896585
"A2",34,0,"POSE",0
"A3",34,0,"POSE",0
"A5",34,42.7030439672671,"POSE",0.00427030439672671
"A7",34,73.1142497294511,"POSE",0.00731142497294511
"B1",34,12.9014635978333,"POSE",0.00129014635978333
"B2",34,0,"POSE",0
"B3",34,0,"POSE",0
"B4",34,16.7099125205269,"POSE",0.00167099125205269
"B5",34,5.86053784740861,"POSE",0.000586053784740861
"B6",34,0,"POSE",0
"C1",34,20.0602342282611,"POSE",0.00200602342282611
"C2",34,0,"POSE",0
"C3",34,93.1654409309658,"POSE",0.00931654409309658
"C4",34,0,"POSE",0
"C5",34,5.45968819862566,"POSE",0.000545968819862566
"D1",34,15.7634487710119,"POSE",0.00157634487710119
"D3",34,10.9267662414889,"POSE",0.00109267662414889
"D5",34,0,"POSE",0
"E1",34,0,"POSE",0
"E2",34,123.643045729337,"POSE",0.0123643045729337
"E3",34,0,"POSE",0
"E4",34,0,"POSE",0
"E6",34,19.8162476312279,"POSE",0.00198162476312279
"F1",34,0,"POSE",0
"F2",34,21.4382603662445,"POSE",0.00214382603662445
"F3",34,43.1964446505498,"POSE",0.00431964446505498
"F4",34,0,"POSE",0
"F5",34,0,"POSE",0
"D2",34,0,"POSE",0
"D4",34,0,"POSE",0
"E5",34,0,"POSE",0
"F6",34,0,"POSE",0
"A1",35,160.972268372328,"POSE",0.0160972268372328
"A11",35,0,"POSE",0
"A12",35,349.079183006655,"POSE",0.0349079183006655
"A2",35,0,"POSE",0
"A3",35,0,"POSE",0
"A5",35,68.7163586953895,"POSE",0.00687163586953895
"A7",35,245.159794913646,"POSE",0.0245159794913646
"B1",35,94.9235056800516,"POSE",0.00949235056800516
"B2",35,0,"POSE",0
"B3",35,0,"POSE",0
"B4",35,53.1723486129189,"POSE",0.00531723486129189
"B5",35,18.1895514770516,"POSE",0.00181895514770516
"B6",35,0,"POSE",0
"C1",35,84.1906947925036,"POSE",0.00841906947925036
"C2",35,0,"POSE",0
"C3",35,321.924255899727,"POSE",0.0321924255899727
"C4",35,0,"POSE",0
"C5",35,18.0416459355238,"POSE",0.00180416459355238
"C6",35,159.494933456507,"POSE",0.0159494933456507
"D1",35,46.086574474133,"POSE",0.0046086574474133
"D3",35,27.2255077774635,"POSE",0.00272255077774635
"D5",35,0,"POSE",0
"E1",35,0,"POSE",0
"E2",35,410.308930926829,"POSE",0.0410308930926829
"E3",35,0,"POSE",0
"E4",35,0,"POSE",0
"E6",35,47.5372937396729,"POSE",0.00475372937396729
"F1",35,0,"POSE",0
"F2",35,122.883404160035,"POSE",0.0122883404160035
"F3",35,289.062407078313,"POSE",0.0289062407078313
"F4",35,0,"POSE",0
"F5",35,0,"POSE",0
"F8",35,152.223914995253,"POSE",0.0152223914995253
"D2",35,0,"POSE",0
"A4",35,0,"POSE",0
"A6",35,0,"POSE",0
"D4",35,0,"POSE",0
"E5",35,0,"POSE",0
"F6",35,0,"POSE",0
"A10",35,0,"POSE",0
"A8",35,0,"POSE",0
"A9",35,0,"POSE",0
"E7",35,0,"POSE",0
"F7",35,0,"POSE",0
"A1",36,204.754387331069,"POSE",0.0204754387331069
"A11",36,0,"POSE",0
"A12",36,449.884571542763,"POSE",0.0449884571542763
"A2",36,0,"POSE",0
"A3",36,0,"POSE",0
"A5",36,69.6857502430952,"POSE",0.00696857502430952
"A7",36,195.367022575239,"POSE",0.0195367022575239
"B1",36,42.6235784050939,"POSE",0.00426235784050939
"B2",36,0,"POSE",0
"B3",36,0,"POSE",0
"B4",36,25.2204938000639,"POSE",0.00252204938000639
"B5",36,13.7739396172561,"POSE",0.00137739396172561
"B6",36,0,"POSE",0
"C1",36,92.180746171124,"POSE",0.0092180746171124
"C2",36,0,"POSE",0
"C3",36,196.849292668531,"POSE",0.0196849292668531
"C4",36,0,"POSE",0
"C5",36,6.87599887058332,"POSE",0.000687599887058332
"C6",36,147.261205581011,"POSE",0.0147261205581011
"D1",36,48.760017415358,"POSE",0.0048760017415358
"D3",36,9.97775122889466,"POSE",0.000997775122889466
"D5",36,0,"POSE",0
"E1",36,0,"POSE",0
"E2",36,274.699885736637,"POSE",0.0274699885736637
"E3",36,0,"POSE",0
"E4",36,0,"POSE",0
"E6",36,39.1200776688931,"POSE",0.00391200776688931
"F1",36,0,"POSE",0
"F2",36,84.6923500087526,"POSE",0.00846923500087526
"F3",36,232.145343086643,"POSE",0.0232145343086643
"F4",36,0,"POSE",0
"F5",36,0,"POSE",0
"F8",36,100.930185924818,"POSE",0.0100930185924818
"D2",36,0,"POSE",0
"A4",36,0,"POSE",0
"A6",36,0,"POSE",0
"D4",36,0,"POSE",0
"E5",36,0,"POSE",0
"F6",36,0,"POSE",0
"A10",36,0,"POSE",0
"A8",36,0,"POSE",0
"A9",36,0,"POSE",0
"E7",36,0,"POSE",0
"F7",36,0,"POSE",0
"A1",37,44.6495080298075,"POSE",0.00446495080298075
"A11",37,0,"POSE",0
"A12",37,405.723177178187,"POSE",0.0405723177178187
"A2",37,0,"POSE",0
"A3",37,0,"POSE",0
"A5",37,22.5182751176409,"POSE",0.00225182751176409
"A7",37,117.922658289034,"POSE",0.0117922658289034
"B1",37,32.5157810976362,"POSE",0.00325157810976362
"B2",37,0,"POSE",0
"B3",37,0,"POSE",0
"B4",37,5.74840758038624,"POSE",0.000574840758038624
"B5",37,5.37271007368912,"POSE",0.000537271007368912
"B6",37,0,"POSE",0
"C1",37,126.008968072396,"POSE",0.0126008968072396
"C2",37,0,"POSE",0
"C3",37,360.772419826231,"POSE",0.0360772419826231
"C4",37,0,"POSE",0
"C5",37,0,"POSE",0
"C6",37,279.411708672083,"POSE",0.0279411708672083
"D1",37,56.4611624498598,"POSE",0.00564611624498598
"D3",37,12.4211378262515,"POSE",0.00124211378262515
"D5",37,0,"POSE",0
"E1",37,0,"POSE",0
"E2",37,483.226175217086,"POSE",0.0483226175217086
"E3",37,0,"POSE",0
"E4",37,0,"POSE",0
"E6",37,40.7282054160901,"POSE",0.00407282054160901
"F1",37,0,"POSE",0
"F2",37,53.1803226725793,"POSE",0.00531803226725793
"F3",37,167.849312850249,"POSE",0.0167849312850249
"F4",37,0,"POSE",0
"F5",37,0,"POSE",0
"F8",37,169.538196065587,"POSE",0.0169538196065587
"D2",37,0,"POSE",0
"A4",37,0,"POSE",0
"A6",37,0,"POSE",0
"D4",37,0,"POSE",0
"E5",37,0,"POSE",0
"F6",37,0,"POSE",0
"A10",37,0,"POSE",0
"A8",37,0,"POSE",0
"A9",37,0,"POSE",0
"E7",37,0,"POSE",0
"F7",37,0,"POSE",0
"A1",38,363.775510204882,"POSE",0.0363775510204882
"A11",38,0,"POSE",0
"A12",38,511.487434315738,"POSE",0.0511487434315738
"A2",38,0,"POSE",0
"A3",38,0,"POSE",0
"A5",38,43.835881645892,"POSE",0.0043835881645892
"A7",38,631.347809130234,"POSE",0.0631347809130234
"C1",38,497.39503237222,"POSE",0.049739503237222
"C2",38,0,"POSE",0
"C3",38,717.875961890648,"POSE",0.0717875961890648
"C4",38,0,"POSE",0
"C5",38,38.2882118243767,"POSE",0.00382882118243767
"C6",38,1551.10948956014,"POSE",0.155110948956014
"D1",38,199.104363132306,"POSE",0.0199104363132306
"D3",38,135.637028999633,"POSE",0.0135637028999633
"D5",38,0,"POSE",0
"E1",38,0,"POSE",0
"E2",38,1042.61295387834,"POSE",0.104261295387834
"E3",38,0,"POSE",0
"E4",38,0,"POSE",0
"E6",38,175.70153946897,"POSE",0.017570153946897
"F1",38,0,"POSE",0
"F2",38,405.426516251739,"POSE",0.0405426516251739
"F3",38,606.690644898682,"POSE",0.0606690644898682
"F4",38,0,"POSE",0
"F5",38,0,"POSE",0
"F8",38,497.700264462766,"POSE",0.0497700264462766
"D2",38,0,"POSE",0
"A4",38,0,"POSE",0
"A6",38,0,"POSE",0
"D4",38,0,"POSE",0
"E5",38,0,"POSE",0
"A10",38,0,"POSE",0
"A8",38,0,"POSE",0
"A9",38,0,"POSE",0
"E7",38,0,"POSE",0
"F7",38,0,"POSE",0
"A1",39,182.362810607171,"POSE",0.0182362810607171
"A11",39,0,"POSE",0
"A12",39,31.7011782708516,"POSE",0.00317011782708516
"A2",39,0,"POSE",0
"A3",39,0,"POSE",0
"A5",39,37.5738597631929,"POSE",0.00375738597631929
"A7",39,148.528336576824,"POSE",0.0148528336576824
"B1",39,81.9956776542638,"POSE",0.00819956776542638
"B2",39,0,"POSE",0
"B3",39,0,"POSE",0
"B4",39,0,"POSE",0
"B5",39,15.8902549635813,"POSE",0.00158902549635813
"B6",39,0,"POSE",0
"C1",39,104.992034461534,"POSE",0.0104992034461534
"C2",39,0,"POSE",0
"C3",39,339.911923338527,"POSE",0.0339911923338527
"C4",39,0,"POSE",0
"C5",39,15.7306235209667,"POSE",0.00157306235209667
"C6",39,550.248974760146,"POSE",0.0550248974760146
"D1",39,149.596214481799,"POSE",0.0149596214481799
"D3",39,104.327746407934,"POSE",0.0104327746407934
"D5",39,0,"POSE",0
"E1",39,0,"POSE",0
"E2",39,306.676125172741,"POSE",0.0306676125172741
"E3",39,0,"POSE",0
"E4",39,0,"POSE",0
"E6",39,138.287899310652,"POSE",0.0138287899310652
"F1",39,0,"POSE",0
"F2",39,87.3143965733339,"POSE",0.00873143965733339
"F3",39,386.186723654677,"POSE",0.0386186723654677
"F4",39,0,"POSE",0
"F5",39,0,"POSE",0
"F8",39,252.866645377294,"POSE",0.0252866645377294
"D2",39,0,"POSE",0
"A4",39,0,"POSE",0
"D4",39,0,"POSE",0
"E5",39,0,"POSE",0
"A10",39,0,"POSE",0
"A8",39,0,"POSE",0
"A9",39,0,"POSE",0
"E7",39,0,"POSE",0
"F7",39,0,"POSE",0
"A1",40,132.668243541845,"POSE",0.0132668243541845
"A11",40,0,"POSE",0
"A12",40,181.636811998377,"POSE",0.0181636811998377
"A2",40,0,"POSE",0
"A3",40,0,"POSE",0
"A5",40,46.3955100533628,"POSE",0.00463955100533628
"A7",40,62.8006484412377,"POSE",0.00628006484412377
"B1",40,30.4801453599282,"POSE",0.00304801453599282
"B2",40,0,"POSE",0
"B3",40,0,"POSE",0
"B4",40,4.23081219196319,"POSE",0.000423081219196319
"B5",40,14.0972655166073,"POSE",0.00140972655166073
"B6",40,0,"POSE",0
"C1",40,96.9238337771776,"POSE",0.00969238337771776
"C2",40,0,"POSE",0
"C3",40,216.393035937296,"POSE",0.0216393035937296
"C4",40,0,"POSE",0
"C5",40,10.776437651585,"POSE",0.0010776437651585
"C6",40,692.643416696661,"POSE",0.0692643416696661
"D1",40,90.3776566123309,"POSE",0.00903776566123309
"D3",40,61.3531676482872,"POSE",0.00613531676482872
"D5",40,0,"POSE",0
"E1",40,0,"POSE",0
"E2",40,242.407506405448,"POSE",0.0242407506405448
"E3",40,0,"POSE",0
"E4",40,0,"POSE",0
"E6",40,5.39282586013523,"POSE",0.000539282586013523
"F1",40,0,"POSE",0
"F2",40,62.8576013846596,"POSE",0.00628576013846596
"F3",40,306.64024761568,"POSE",0.030664024761568
"F4",40,0,"POSE",0
"F5",40,0,"POSE",0
"F8",40,124.626082869167,"POSE",0.0124626082869167
"D2",40,0,"POSE",0
"A4",40,0,"POSE",0
"D4",40,0,"POSE",0
"E5",40,0,"POSE",0
"A10",40,0,"POSE",0
"A8",40,0,"POSE",0
"A9",40,0,"POSE",0
"E7",40,0,"POSE",0
"F7",40,0,"POSE",0
"A1",41,85.6715437071223,"POSE",0.00856715437071223
"A11",41,0,"POSE",0
"A12",41,306.719173182379,"POSE",0.0306719173182379
"A2",41,0,"POSE",0
"A3",41,0,"POSE",0
"A5",41,68.9130830211636,"POSE",0.00689130830211636
"A7",41,54.8952618428245,"POSE",0.00548952618428245
"B1",41,32.1407380218421,"POSE",0.00321407380218421
"B2",41,0,"POSE",0
"B3",41,0,"POSE",0
"B4",41,5.22327843766912,"POSE",0.000522327843766912
"B5",41,0,"POSE",0
"B6",41,0,"POSE",0
"C1",41,107.040185490354,"POSE",0.0107040185490354
"C2",41,0,"POSE",0
"C3",41,118.09475342926,"POSE",0.011809475342926
"C4",41,0,"POSE",0
"C5",41,10.582809089311,"POSE",0.0010582809089311
"C6",41,577.720802394239,"POSE",0.0577720802394239
"D1",41,46.012709975739,"POSE",0.0046012709975739
"D3",41,60.5265124115537,"POSE",0.00605265124115537
"D5",41,0,"POSE",0
"E1",41,0,"POSE",0
"E2",41,447.681475590414,"POSE",0.0447681475590414
"E3",41,0,"POSE",0
"E4",41,0,"POSE",0
"E6",41,19.2213128779297,"POSE",0.00192213128779297
"F1",41,0,"POSE",0
"F2",41,33.5362001276393,"POSE",0.00335362001276393
"F3",41,187.631326615965,"POSE",0.0187631326615965
"F4",41,0,"POSE",0
"F5",41,0,"POSE",0
"F8",41,103.186261718994,"POSE",0.0103186261718994
"D2",41,0,"POSE",0
"A4",41,0,"POSE",0
"D4",41,0,"POSE",0
"E5",41,0,"POSE",0
"A10",41,0,"POSE",0
"A8",41,0,"POSE",0
"A9",41,0,"POSE",0
"E7",41,0,"POSE",0
"F7",41,0,"POSE",0
"A1",42,56.3208246090248,"POSE",0.00563208246090248
"A11",42,0,"POSE",0
"A12",42,56.1288354469384,"POSE",0.00561288354469384
"A2",42,0,"POSE",0
"A3",42,0,"POSE",0
"A5",42,68.6356390763712,"POSE",0.00686356390763712
"A7",42,55.7293674827879,"POSE",0.00557293674827879
"B1",42,9.37761136818369,"POSE",0.000937761136818369
"B2",42,0,"POSE",0
"B3",42,0,"POSE",0
"B4",42,58.3015446349908,"POSE",0.00583015446349908
"B5",42,0,"POSE",0
"B6",42,0,"POSE",0
"C1",42,68.6256578195674,"POSE",0.00686256578195674
"C2",42,0,"POSE",0
"C3",42,42.3008682472304,"POSE",0.00423008682472304
"C4",42,0,"POSE",0
"C5",42,22.4369141733191,"POSE",0.00224369141733191
"C6",42,121.195814777417,"POSE",0.0121195814777417
"D1",42,12.3171680195463,"POSE",0.00123171680195463
"D3",42,35.8943146833457,"POSE",0.00358943146833457
"D5",42,0,"POSE",0
"E1",42,0,"POSE",0
"E2",42,71.8202321611513,"POSE",0.00718202321611513
"E3",42,0,"POSE",0
"E4",42,0,"POSE",0
"E6",42,30.1019902823894,"POSE",0.00301019902823894
"F1",42,0,"POSE",0
"F2",42,43.6093825765497,"POSE",0.00436093825765497
"F3",42,47.2683629409455,"POSE",0.00472683629409455
"F4",42,0,"POSE",0
